Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed, Ball Spawn Rate, Life Spawn Rate
2023-08-10 16:00:19,4,8,10,0,0,0,10,4,8
2023-08-10 16:00:20,0,297.8021,3,0,1.5,0,30,5,5
2023-08-10 16:00:21,100,296.8044,3,0,1.5,0.7399852,30,5,5
2023-08-10 16:00:22,300,295.8005,3,150,2.25,0.7932602,30,5,5
2023-08-10 16:00:23,400,294.7925,3,150,2.25,0.6659017,30,5,5
2023-08-10 16:00:24,500,293.7915,3,175,2.625,0.5584812,30,5,5
2023-08-10 16:00:25,600,292.7919,3,175,2.625,0.7087028,30,5,5
2023-08-10 16:00:26,700,291.7925,3,187.5,2.8125,0.6165456,30,5,5
2023-08-10 16:00:27,900,290.7817,3,187.5,2.8125,0.7066433,30,5,5
2023-08-10 16:00:28,1000,289.7843,3,243.75,2.90625,0.7705213,30,5,5
2023-08-10 16:00:29,1000,288.7847,3,243.75,2.90625,0.7705213,30,5,5
2023-08-10 16:00:30,1100,287.785,3,171.875,2.953125,0.7980614,30,5,5
2023-08-10 16:00:31,1200,286.7727,3,171.875,2.953125,1.079651,30,5,5
2023-08-10 16:00:32,1300,285.7739,3,185.9375,2.976563,0.8458436,30,5,5
2023-08-10 16:00:33,1400,284.7734,3,185.9375,2.976563,0.7775437,30,5,5
2023-08-10 16:00:34,1600,283.7625,3,242.9688,2.988281,0.6962138,30,5,5
2023-08-10 16:00:35,1700,282.7634,3,242.9688,2.988281,0.598147,30,5,5
2023-08-10 16:00:36,1800,281.7645,3,221.4844,2.994141,0.5801766,30,5,5
2023-08-10 16:00:37,2000,280.7541,3,221.4844,2.994141,0.7022541,30,5,5
2023-08-10 16:00:38,2100,279.7517,3,260.7422,2.99707,0.6135534,30,5,5
2023-08-10 16:00:39,2300,278.7531,3,260.7422,2.99707,0.8063258,30,5,5
2023-08-10 16:00:40,2300,277.7521,3,230.3711,2.998535,0.8063258,30,5,5
2023-08-10 16:00:41,2400,276.7446,3,230.3711,2.998535,0.8044948,30,5,5
2023-08-10 16:00:42,2500,275.7402,3,215.1855,2.999268,0.7227049,30,5,5
2023-08-10 16:00:43,2500,274.7407,3,215.1855,2.999268,0.7227049,30,5,5
2023-08-10 16:00:44,2600,273.7404,3,157.5928,2.999634,0.5540738,30,5,5
2023-08-10 16:00:45,2800,272.7404,3,157.5928,2.999634,0.691322,30,5,5
2023-08-10 16:00:46,3000,271.7317,3,228.7964,2.999817,0.773949,30,5,5
2023-08-10 16:00:47,3200,270.7313,3,228.7964,2.999817,0.8092467,30,5,5
2023-08-10 16:00:48,3300,269.7325,3,314.3982,2.999908,0.6860383,30,5,5
2023-08-10 16:00:49,3400,268.7235,3,314.3982,2.999908,0.7362486,30,5,5
2023-08-10 16:00:50,3600,267.724,3,257.1991,2.999954,0.7597934,30,5,5
2023-08-10 16:00:51,3700,266.7209,3,257.1991,2.999954,0.6073766,30,5,5
2023-08-10 16:00:52,3700,265.7211,3,228.5995,2.999977,0.6073766,30,5,5
2023-08-10 16:00:53,3800,264.723,3,228.5995,2.999977,0.5961077,30,5,5
2023-08-10 16:00:54,4000,263.7244,3,214.2998,2.999989,0.768281,30,5,5
2023-08-10 16:00:55,4100,262.7127,3,214.2998,2.999989,0.6247277,30,5,5
2023-08-10 16:00:56,4200,261.7141,3,257.1499,2.999994,0.6177227,30,5,5
2023-08-10 16:00:57,4300,260.7136,3,257.1499,2.999994,0.6843115,30,5,5
2023-08-10 16:00:58,4500,259.7139,3,228.575,2.999997,0.7530481,30,5,5
2023-08-10 16:00:59,4600,258.7034,3,228.575,2.999997,0.5923253,30,5,5
2023-08-10 16:01:00,4800,257.7029,3,314.2875,2.999999,0.7102523,30,5,5
2023-08-10 16:01:01,4900,256.701,3,314.2875,2.999999,0.8412807,30,5,5
2023-08-10 16:01:02,5100,255.7008,3,257.1437,2.999999,0.8931748,30,5,5
2023-08-10 16:01:03,5100,254.7034,3,257.1437,2.999999,0.8931748,30,5,5
2023-08-10 16:01:04,5200,253.7037,3,228.5719,3,0.7858571,30,5,5
2023-08-10 16:01:05,5400,252.7031,3,228.5719,3,0.7397287,30,5,5
2023-08-10 16:01:06,5500,251.7039,3,264.2859,3,0.5998696,30,5,5
2023-08-10 16:01:07,5700,250.6913,3,264.2859,3,0.5840132,30,5,5
2023-08-10 16:01:08,5900,249.6942,3,332.143,3,0.7030445,30,5,5
2023-08-10 16:01:09,6000,248.6915,3,332.143,3,0.5477426,30,5,5
2023-08-10 16:01:10,6100,247.6833,3,266.0715,3,0.4998769,30,5,5
2023-08-10 16:01:11,6200,246.6824,3,266.0715,3,0.5392165,30,5,5
2023-08-10 16:01:12,6300,245.6808,3,233.0357,3,0.6457717,30,5,5
2023-08-10 16:01:13,6400,244.684,3,233.0357,3,0.6113819,30,5,5
2023-08-10 16:01:14,6500,243.6813,3,216.5179,3,0.4858209,30,5,5
2023-08-10 16:01:15,6700,242.6706,3,216.5179,3,0.7324868,30,5,5
2023-08-10 16:01:16,6900,241.6743,3,308.2589,3,0.6954575,30,5,5
2023-08-10 16:01:17,6900,240.6719,3,308.2589,3,0.6954575,30,5,5
2023-08-10 16:01:18,7000,239.664,3,204.1295,3,0.6606674,30,5,5
2023-08-10 16:01:19,7000,238.661,3,204.1295,3,0.6606674,30,5,5
2023-08-10 16:01:20,7100,237.6628,3,152.0647,3,0.5671406,30,5,5
2023-08-10 16:01:21,7200,236.6543,3,152.0647,3,0.6363134,30,5,5
2023-08-10 16:01:22,7400,235.6517,3,226.0324,3,0.9474657,30,5,5
2023-08-10 16:01:23,7600,234.6509,3,226.0324,3,0.9166893,30,5,5
2023-08-10 16:01:24,7700,233.6545,3,263.0162,3,0.7997525,30,5,5
2023-08-10 16:01:25,7800,232.6501,3,263.0162,3,0.6344153,30,5,5
2023-08-10 16:01:26,7800,231.6421,3,181.5081,3,0.6344153,30,5,5
2023-08-10 16:01:27,7900,230.6425,3,181.5081,3,0.5224422,30,5,5
2023-08-10 16:01:28,8000,229.6441,3,190.754,3,0.5051366,30,5,5
2023-08-10 16:01:29,8100,228.6324,3,190.754,3,0.6736498,30,5,5
2023-08-10 16:01:30,8100,227.6337,3,145.377,3,0.6736498,30,5,5
2023-08-10 16:01:31,8200,226.6306,3,145.377,3,0.6846871,30,5,5
2023-08-10 16:01:32,8300,225.6209,3,172.6885,3,0.5819371,30,5,5
2023-08-10 16:01:33,8400,224.6222,3,172.6885,3,0.8308321,30,5,5
2023-08-10 16:01:34,8400,223.6209,3,136.3443,3,0.8308321,30,5,5
2023-08-10 16:01:35,8500,222.6133,3,136.3443,3,0.6602433,30,5,5
2023-08-10 16:01:36,8600,221.6101,3,168.1721,3,0.6554581,30,5,5
2023-08-10 16:01:37,8600,220.614,3,168.1721,3,0.6554581,30,5,5
2023-08-10 16:01:38,8800,219.6122,3,184.0861,3,0.79295,30,5,5
2023-08-10 16:01:39,8900,218.6119,3,184.0861,3,0.6978323,30,5,5
2023-08-10 16:01:40,9100,217.6145,3,242.043,3,0.7166582,30,5,5
2023-08-10 16:01:41,9300,216.6037,3,242.043,3,0.7262341,30,5,5
2023-08-10 16:01:42,9500,215.6003,3,321.0215,3,0.7662009,30,5,5
2023-08-10 16:01:43,9700,214.6022,3,321.0215,3,0.79638,30,5,5
2023-08-10 16:01:44,9900,213.6001,3,360.5107,3,0.7982523,30,5,5
2023-08-10 16:01:45,10000,212.5924,3,360.5107,3,0.7634603,30,5,5
2023-08-10 16:01:46,10200,211.5919,3,330.2554,3,0.7343755,30,5,5
2023-08-10 16:01:47,10400,210.5925,3,330.2554,3,0.6752092,30,5,5
2023-08-10 16:01:48,10500,209.5903,3,315.1277,3,0.6439362,30,5,5
2023-08-10 16:01:49,10700,208.584,3,315.1277,3,0.6676693,30,5,5
2023-08-10 16:01:50,10900,207.5827,3,357.5638,3,0.7678542,30,5,5
2023-08-10 16:01:51,11000,206.5836,3,357.5638,3,0.7164619,30,5,5
2023-08-10 16:01:52,11100,205.5826,3,278.7819,3,0.7595257,30,5,5
2023-08-10 16:01:53,11100,204.5731,3,278.7819,3,0.7595257,30,5,5
2023-08-10 16:01:54,11100,203.5704,3,139.391,3,0.7595257,30,5,5
2023-08-10 16:01:55,11300,202.5719,3,139.391,3,0.7415591,30,5,5
2023-08-10 16:01:56,11400,201.5712,3,219.6955,3,0.6317545,30,5,5
2023-08-10 16:01:57,11500,200.5634,3,219.6955,3,0.6840107,30,5,5
2023-08-10 16:01:58,11700,199.5615,3,259.8477,3,0.8871225,30,5,5
2023-08-10 16:01:59,11800,198.5622,3,259.8477,3,0.6038433,30,5,5
2023-08-10 16:02:00,11800,197.5622,3,179.9239,3,0.6038433,30,5,5
2023-08-10 16:02:01,11900,196.561,3,179.9239,3,0.5679014,30,5,5
2023-08-10 16:02:02,12000,195.5516,3,189.9619,3,0.5511931,30,5,5
2023-08-10 16:02:03,12000,194.5501,3,189.9619,3,0.5511931,30,5,5
2023-08-10 16:02:04,12100,193.5511,3,144.981,3,0.4928512,30,5,5
2023-08-10 16:02:05,12200,192.5443,3,144.981,3,0.5080376,30,5,5
2023-08-10 16:02:06,12400,191.5451,3,222.4905,3,0.7518549,30,5,5
2023-08-10 16:02:07,12500,190.5423,3,222.4905,3,0.5651402,30,5,5
2023-08-10 16:02:08,12600,189.544,3,211.2452,3,0.5204203,30,5,5
2023-08-10 16:02:09,12700,188.5435,3,211.2452,3,0.781046,30,5,5
2023-08-10 16:02:10,12900,187.5432,3,255.6226,3,0.7972569,30,5,5
2023-08-10 16:02:11,13100,186.5419,3,255.6226,3,0.9583589,30,5,5
2023-08-10 16:02:12,13300,185.5333,3,327.8113,3,0.7724705,30,5,5
2023-08-10 16:02:13,13400,184.5341,3,327.8113,3,0.791398,30,5,5
2023-08-10 16:02:14,13600,183.5344,3,313.9056,3,0.8531668,30,5,5
2023-08-10 16:02:15,13700,182.5338,3,313.9056,3,0.667657,30,5,5
2023-08-10 16:02:16,13700,181.5213,3,206.9528,3,0.667657,30,5,5
2023-08-10 16:02:18,13800,180.5222,3,206.9528,3,0.744042,30,5,5
2023-08-10 16:02:19,13900,179.526,3,203.4764,3,0.4409086,30,5,5
2023-08-10 16:02:20,14100,178.5222,3,203.4764,3,0.6819525,30,5,5
2023-08-10 16:02:21,14300,177.5125,3,301.7382,3,0.9047258,30,5,5
2023-08-10 16:02:22,14400,176.5139,3,301.7382,3,0.8524293,30,5,5
2023-08-10 16:02:23,14500,175.5141,3,250.8691,3,0.7585778,30,5,5
2023-08-10 16:02:24,14600,174.5114,3,250.8691,3,0.98408,30,5,5
2023-08-10 16:02:25,14800,173.5011,3,275.4346,3,0.9795583,30,5,5
2023-08-10 16:02:26,14900,172.5014,3,275.4346,3,0.7272784,30,5,5
2023-08-10 16:02:27,14900,171.5039,3,187.7173,3,0.7272784,30,5,5
2023-08-10 16:02:28,15100,170.5041,3,187.7173,3,0.8841168,30,5,5
2023-08-10 16:02:29,15200,169.4903,3,243.8586,3,0.8107489,30,5,5
2023-08-10 16:02:30,15200,168.4926,3,243.8586,3,0.8107489,30,5,5
2023-08-10 16:02:31,15300,167.4911,3,121.9293,3,1.018976,30,5,5
2023-08-10 16:02:32,15500,166.4904,3,121.9293,3,0.909636,30,5,5
2023-08-10 16:02:33,15600,165.4823,3,260.9647,3,0.7722847,30,5,5
2023-08-10 16:02:34,15700,164.4818,3,260.9647,3,0.6345021,30,5,5
2023-08-10 16:02:35,15800,163.4802,3,230.4823,3,0.6742228,30,5,5
2023-08-10 16:02:36,16000,162.4813,3,230.4823,3,0.9096712,30,5,5
2023-08-10 16:02:37,16100,161.4805,3,265.2411,3,1.13656,30,5,5
2023-08-10 16:02:38,16200,160.4741,3,265.2411,3,0.9166077,30,5,5
2023-08-10 16:02:39,16200,159.4712,3,182.6206,3,0.9166077,30,5,5
2023-08-10 16:02:40,16300,158.4724,3,182.6206,3,0.836493,30,5,5
2023-08-10 16:02:41,16400,157.4708,2,191.3103,2.5,1.063104,30,5,5
2023-08-10 16:02:42,16400,156.4615,3,191.3103,2.5,1.063104,30,5,5
2023-08-10 16:02:43,16500,155.464,2,145.6552,2.25,1.066874,30,5,5
2023-08-10 16:02:44,16600,154.4642,2,145.6552,2.25,0.8450901,30,5,5
2023-08-10 16:02:45,16700,153.4624,2,172.8276,2.125,0.668799,30,5,5
2023-08-10 16:02:46,16700,152.4542,2,172.8276,2.125,0.668799,30,5,5
2023-08-10 16:02:47,16800,151.4502,2,136.4138,2.0625,0.5874742,30,5,5
2023-08-10 16:02:48,16800,150.4536,2,136.4138,2.0625,0.5874742,30,5,5
2023-08-10 16:02:49,16800,149.4534,2,68.20689,2.03125,0.5874742,30,5,5
2023-08-10 16:02:50,16900,148.4532,2,68.20689,2.03125,0.6309563,30,5,5
2023-08-10 16:02:51,17100,147.4447,2,184.1035,2.015625,0.7421316,30,5,5
2023-08-10 16:02:52,17300,146.443,2,184.1035,2.015625,0.4757703,30,5,5
2023-08-10 16:02:53,17300,145.4404,2,192.0517,2.007813,0.4757703,30,5,5
2023-08-10 16:02:54,17400,144.4333,2,192.0517,2.007813,0.8072287,30,5,5
2023-08-10 16:02:55,17400,143.4306,1,146.0259,1.503906,1.154248,30,5,5
2023-08-10 16:02:56,17400,142.4325,1,146.0259,1.503906,1.154248,30,5,5
2023-08-10 16:02:57,17500,141.4236,1,123.0129,1.251953,0.9743482,30,5,5
2023-08-10 16:02:58,17500,140.4243,1,123.0129,1.251953,0.9743482,30,5,5
2023-08-10 16:02:59,17600,139.4213,1,111.5065,1.125977,0.7248298,30,5,5
2023-08-10 16:03:00,17700,138.4135,1,111.5065,1.125977,0.8641925,30,5,5
2023-08-10 16:03:01,17900,137.4124,1,155.7532,1.062988,1.263217,30,5,5
2023-08-10 16:03:02,18000,136.4106,1,155.7532,1.062988,1.18839,30,5,5
2023-08-10 16:03:03,18100,135.41,1,227.8766,1.031494,0.6316883,30,5,5
2023-08-10 16:03:04,18300,134.4123,1,227.8766,1.031494,0.4649912,30,5,5
2023-08-10 16:03:05,18300,133.4021,1,213.9383,1.015747,0.4649912,30,5,5
2023-08-10 16:03:06,18400,132.4013,1,213.9383,1.015747,0.489638,30,5,5
2023-08-10 16:03:07,18700,131.4034,1,256.9691,1.007874,0.5462528,30,5,5
2023-08-10 16:03:08,18700,130.4033,1,256.9691,1.007874,0.5462528,30,5,5
2023-08-10 16:03:09,18700,129.4033,1,178.4846,1.003937,0.5462528,30,5,5
2023-08-10 16:03:10,18800,128.4,1,178.4846,1.003937,0.5970095,30,5,5
2023-08-10 16:03:11,18900,127.391,2,189.2423,1.501968,0.5671281,30,5,5
2023-08-10 16:03:12,19100,126.3925,2,189.2423,1.501968,0.8634694,30,5,5
2023-08-10 16:03:13,19200,125.3927,2,244.6211,1.750984,0.8430506,30,5,5
2023-08-10 16:03:14,19400,124.3916,2,244.6211,1.750984,0.8914496,30,5,5
2023-08-10 16:03:15,19500,123.3849,2,272.3106,1.875492,0.9084323,30,5,5
2023-08-10 16:03:16,19700,122.3839,2,272.3106,1.875492,1.134037,30,5,5
2023-08-10 16:03:17,19800,121.3805,2,286.1553,1.937746,0.8603001,30,5,5
2023-08-10 16:03:18,19800,120.3839,2,286.1553,1.937746,0.8603001,30,5,5
2023-08-10 16:03:19,19900,119.3807,2,193.0776,1.968873,0.7395067,30,5,5
2023-08-10 16:03:20,20000,118.3826,2,193.0776,1.968873,0.7574258,30,5,5
Timestamp,Score,Time,Life,Score/10s,Life/10s,Reflexes,Ball Speed, Ball Spawn Rate, Life Spawn Rate
2023-08-12 11:09:57,2600,0.001159668,1,6.795883E-30,1,1.500563,10,9,9
2023-08-12 11:09:58,0,285.1179,3,3.397942E-30,2,1.500563,30,5,5
2023-08-12 11:09:59,100,284.1122,3,3.397942E-30,2,1.221076,30,5,5
2023-08-12 11:10:00,100,283.1094,3,3.397942E-30,2,1.221076,30,5,5
2023-08-12 11:10:01,200,282.1071,2,3.397942E-30,2,1.325983,30,5,5
2023-08-12 11:10:04,200,281.0979,1,3.397942E-30,2,1.461646,30,5,5
2023-08-12 11:10:05,200,280.0925,1,3.397942E-30,2,1.483249,30,5,5
2023-08-12 11:10:06,200,279.0879,1,3.397942E-30,2,1.491823,30,5,5
2023-08-12 11:10:07,200,278.0925,1,3.397942E-30,2,1.499284,30,5,5
2023-08-12 11:10:08,200,277.0786,1,3.397942E-30,2,1.499284,30,5,5
2023-08-12 11:10:09,200,276.0841,1,3.397942E-30,2,1.501927,30,5,5
2023-08-12 11:10:10,200,275.0709,1,3.397942E-30,2,1.501927,30,5,5
2023-08-12 11:10:11,200,274.0677,1,3.397942E-30,2,1.501927,30,5,5
2023-08-12 11:10:12,200,273.0734,1,3.397942E-30,2,1.500527,30,5,5
2023-08-12 11:10:13,200,272.0651,1,3.397942E-30,2,1.502375,30,5,5
2023-08-12 11:10:14,200,271.0609,1,3.397942E-30,2,1.502375,30,5,5
2023-08-12 11:10:15,200,270.0571,1,3.397942E-30,2,1.502164,30,5,5
2023-08-12 11:10:16,200,269.0537,1,3.397942E-30,2,1.502699,30,5,5
2023-08-12 11:10:17,200,268.053,1,3.397942E-30,2,1.502998,30,5,5
2023-08-12 11:10:18,200,267.0485,1,3.397942E-30,2,1.503009,30,5,5
2023-08-12 11:10:19,200,266.0473,1,3.397942E-30,2,1.504117,30,5,5
2023-08-12 11:10:20,200,265.0397,1,3.397942E-30,2,1.501464,30,5,5
2023-08-12 11:10:21,200,264.0428,1,3.397942E-30,2,1.505699,30,5,5
2023-08-12 11:10:22,200,263.0322,1,3.397942E-30,2,1.50349,30,5,5
2023-08-12 11:10:23,200,262.0239,1,3.397942E-30,2,1.503241,30,5,5
2023-08-12 11:10:24,200,261.0184,1,3.397942E-30,2,1.502154,30,5,5
2023-08-12 11:10:25,200,260.0219,1,3.397942E-30,2,1.501489,30,5,5
2023-08-12 11:10:26,200,259.0139,1,3.397942E-30,2,1.502713,30,5,5
2023-08-12 11:10:27,200,258.0075,1,3.397942E-30,2,1.50363,30,5,5
2023-08-12 11:10:28,200,257.0111,1,3.397942E-30,2,1.505279,30,5,5
2023-08-12 11:10:29,200,256.0162,1,3.397942E-30,2,1.506317,30,5,5
2023-08-12 11:10:30,200,255.0088,1,3.397942E-30,2,1.506271,30,5,5
2023-08-12 11:10:31,200,254.0072,1,3.397942E-30,2,1.50602,30,5,5
2023-08-12 11:10:32,200,252.9928,1,3.397942E-30,2,1.503986,30,5,5
2023-08-12 11:10:33,200,251.987,1,3.397942E-30,2,1.501683,30,5,5
2023-08-12 11:10:34,200,250.9805,1,3.397942E-30,2,1.505053,30,5,5
2023-08-12 11:10:35,200,249.9781,1,3.397942E-30,2,1.503186,30,5,5
2023-08-12 11:10:36,200,248.9719,1,3.397942E-30,2,1.502524,30,5,5
2023-08-12 11:10:37,200,247.9744,1,3.397942E-30,2,1.501445,30,5,5
2023-08-12 11:10:38,200,246.9582,1,3.397942E-30,2,1.637255,30,5,5
2023-08-12 11:10:39,200,245.9528,1,3.397942E-30,2,1.637255,30,5,5
2023-08-12 11:10:40,200,244.9517,1,3.397942E-30,2,1.568857,30,5,5
2023-08-12 11:10:41,200,243.9396,1,3.397942E-30,2,1.517397,30,5,5
2023-08-12 11:10:42,200,242.9328,1,3.397942E-30,2,1.517397,30,5,5
2023-08-12 11:10:43,200,241.9306,1,3.397942E-30,2,1.510057,30,5,5
2023-08-12 11:10:44,200,240.9278,1,3.397942E-30,2,1.50602,30,5,5
2023-08-12 11:10:45,200,239.9233,1,3.397942E-30,2,1.502901,30,5,5
2023-08-12 11:10:46,200,238.9174,1,3.397942E-30,2,1.503617,30,5,5
2023-08-12 11:10:47,200,237.9233,1,3.397942E-30,2,1.50335,30,5,5
2023-08-12 11:10:48,200,236.9137,1,3.397942E-30,2,1.502011,30,5,5
2023-08-12 11:10:49,200,235.908,1,3.397942E-30,2,1.502011,30,5,5
2023-08-12 11:10:50,200,234.9037,1,3.397942E-30,2,1.502684,30,5,5
2023-08-12 11:10:51,200,233.904,1,3.397942E-30,2,1.50183,30,5,5
2023-08-12 11:10:52,200,232.8924,1,3.397942E-30,2,1.502975,30,5,5
2023-08-12 11:10:53,200,231.8915,1,3.397942E-30,2,1.504356,30,5,5
2023-08-12 11:10:54,200,230.892,1,3.397942E-30,2,1.503195,30,5,5
2023-08-12 11:10:55,200,229.8811,1,3.397942E-30,2,1.503195,30,5,5
2023-08-12 11:10:56,200,228.8842,1,3.397942E-30,2,1.504848,30,5,5
2023-08-12 11:10:57,200,227.8706,1,3.397942E-30,2,1.504848,30,5,5
2023-08-12 11:10:58,200,226.8701,1,3.397942E-30,2,1.504194,30,5,5
2023-08-12 11:10:59,200,225.8676,1,3.397942E-30,2,1.504194,30,5,5
2023-08-12 11:11:00,200,224.8719,1,3.397942E-30,2,1.504194,30,5,5
2023-08-12 11:11:01,200,223.8631,1,3.397942E-30,2,1.503608,30,5,5
2023-08-12 11:11:02,200,222.8587,1,3.397942E-30,2,1.503608,30,5,5
2023-08-12 11:11:03,200,221.8626,1,3.397942E-30,2,1.503608,30,5,5
2023-08-12 11:11:04,200,220.8489,1,3.397942E-30,2,1.503604,30,5,5
2023-08-12 11:11:05,200,219.8529,1,3.397942E-30,2,1.506394,30,5,5
2023-08-12 11:11:06,200,218.8401,1,3.397942E-30,2,1.502583,30,5,5
2023-08-12 11:11:07,200,217.8406,1,3.397942E-30,2,1.502583,30,5,5
2023-08-12 11:11:08,200,216.8273,1,3.397942E-30,2,1.501978,30,5,5
2023-08-12 11:11:09,200,215.8201,1,3.397942E-30,2,1.501978,30,5,5
2023-08-12 11:11:10,200,214.8175,1,3.397942E-30,2,1.501142,30,5,5
2023-08-12 11:11:11,200,213.8132,1,3.397942E-30,2,1.501746,30,5,5
2023-08-12 11:11:12,200,212.8109,1,3.397942E-30,2,1.503709,30,5,5
2023-08-12 11:11:13,200,211.8103,1,3.397942E-30,2,1.502679,30,5,5
2023-08-12 11:11:14,200,210.8038,1,3.397942E-30,2,1.505499,30,5,5
2023-08-12 11:11:15,200,209.8006,1,3.397942E-30,2,1.502931,30,5,5
2023-08-12 11:11:16,200,208.8022,1,3.397942E-30,2,1.501496,30,5,5
2023-08-12 11:11:17,200,207.7896,1,3.397942E-30,2,1.50206,30,5,5
2023-08-12 11:11:18,200,206.7837,1,3.397942E-30,2,1.50206,30,5,5
2023-08-12 11:11:19,200,205.7816,1,3.397942E-30,2,1.502526,30,5,5
2023-08-12 11:11:20,200,204.7811,1,3.397942E-30,2,1.501904,30,5,5
2023-08-12 11:11:21,200,203.7781,1,3.397942E-30,2,1.502005,30,5,5
2023-08-12 11:11:22,200,202.7724,1,3.397942E-30,2,1.505262,30,5,5
2023-08-12 11:11:23,200,201.7674,1,3.397942E-30,2,1.505262,30,5,5
2023-08-12 11:11:24,200,200.7715,1,3.397942E-30,2,1.506125,30,5,5
2023-08-12 11:11:25,200,199.7601,1,3.397942E-30,2,1.506125,30,5,5
2023-08-12 11:11:26,200,198.7525,1,3.397942E-30,2,1.503536,30,5,5
2023-08-12 11:11:27,200,197.7523,1,3.397942E-30,2,1.502165,30,5,5
2023-08-12 11:11:28,200,196.7481,1,3.397942E-30,2,1.502165,30,5,5
2023-08-12 11:11:29,200,195.7433,1,3.397942E-30,2,1.50093,30,5,5
2023-08-12 11:11:30,200,194.7448,1,3.397942E-30,2,1.504005,30,5,5
2023-08-12 11:11:31,200,193.7326,1,3.397942E-30,2,1.504005,30,5,5
2023-08-12 11:11:32,200,192.7303,1,3.397942E-30,2,1.501871,30,5,5
2023-08-12 11:11:33,200,191.7323,1,3.397942E-30,2,1.502782,30,5,5
2023-08-12 11:11:34,200,190.7236,1,3.397942E-30,2,1.503832,30,5,5
2023-08-12 11:11:35,200,189.7208,1,3.397942E-30,2,1.503106,30,5,5
2023-08-12 11:11:36,200,188.7203,1,3.397942E-30,2,1.503232,30,5,5
2023-08-12 11:11:37,200,187.7235,1,3.397942E-30,2,1.503477,30,5,5
2023-08-12 11:11:38,200,186.7213,1,3.397942E-30,2,1.503477,30,5,5
2023-08-12 11:11:39,200,185.713,1,3.397942E-30,2,1.503477,30,5,5
2023-08-12 11:11:40,200,184.7095,1,3.397942E-30,2,1.50415,30,5,5
2023-08-12 11:11:41,200,183.7119,1,3.397942E-30,2,1.504516,30,5,5
2023-08-12 11:11:42,200,182.6987,1,3.397942E-30,2,1.503204,30,5,5
2023-08-12 11:11:43,200,181.6939,1,3.397942E-30,2,1.501617,30,5,5
2023-08-12 11:11:44,200,180.6927,1,3.397942E-30,2,1.503403,30,5,5
2023-08-12 11:11:45,200,179.6907,1,3.397942E-30,2,1.505135,30,5,5
2023-08-12 11:11:46,200,178.6937,1,3.397942E-30,2,1.506123,30,5,5
2023-08-12 11:11:47,200,177.6824,1,3.397942E-30,2,1.506085,30,5,5
2023-08-12 11:11:48,200,176.6782,1,3.397942E-30,2,1.504268,30,5,5
2023-08-12 11:11:49,200,175.6772,1,3.397942E-30,2,1.504268,30,5,5
2023-08-12 11:11:50,200,174.6832,1,3.397942E-30,2,1.505872,30,5,5
2023-08-12 11:11:51,200,173.682,1,3.397942E-30,2,1.505872,30,5,5
2023-08-12 11:11:52,200,172.6737,1,3.397942E-30,2,1.504035,30,5,5
2023-08-12 11:11:53,200,171.6677,1,3.397942E-30,2,1.504169,30,5,5
2023-08-12 11:11:54,200,170.6637,1,3.397942E-30,2,1.505029,30,5,5
2023-08-12 11:11:55,200,169.664,1,3.397942E-30,2,1.505597,30,5,5
2023-08-12 11:11:56,200,168.6616,1,3.397942E-30,2,1.501605,30,5,5
2023-08-12 11:11:57,200,167.6472,1,3.397942E-30,2,1.502802,30,5,5
2023-08-12 11:11:58,200,166.6521,1,3.397942E-30,2,1.504834,30,5,5
